event_id,continent,country,region,latitude,longitude,event_type,depth_km,magnitude,plate_involved_1,plate_involved_2,movement_type,velocity_mm_per_year,impact_summary,source_url,date_observed
EVT20020305_0937,Antarctica,Turkey,Region_51,-31.0817,-75.2883,Subduction Zone,660.64,6.3,North American Plate,North American Plate,Convergent,37.1,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-03-05
EVT20220118_0938,Africa,Ethiopia,Region_48,42.6976,140.7446,Convergent Zone,603.96,6.1,Arabian Plate,North American Plate,Divergent,14.87,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2022-01-18
EVT20181006_0939,South America,USA,Region_53,-58.8108,-126.5982,Subduction Zone,194.07,4.7,North American Plate,Eurasian Plate,Divergent,24.95,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2018-10-06
EVT20120910_0940,Europe,China,Region_66,-12.3479,43.8456,Convergent Zone,108.9,6.1,North American Plate,Eurasian Plate,Divergent,58.32,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2012-09-10
EVT20080825_0941,Australia,Japan,Region_43,42.6731,-26.0278,Subduction Zone,264.76,4.8,North American Plate,African Plate,Convergent,21.44,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2008-08-25
EVT20230507_0942,North America,Indonesia,Region_18,-69.5249,-92.4391,Subduction Zone,247.41,7.4,Pacific Plate,Arabian Plate,Transform,45.27,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2023-05-07
EVT20101029_0943,South America,Ethiopia,Region_87,-18.6317,149.7644,Subduction Zone,269.42,6.9,North American Plate,Eurasian Plate,Transform,66.65,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2010-10-29
EVT20130115_0944,Europe,China,Region_13,-78.0102,75.2888,Subduction Zone,234.25,6.1,Arabian Plate,Indian Plate,Transform,47.65,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2013-01-15
EVT20061003_0945,Australia,Indonesia,Region_33,-84.7508,159.0705,Rift,19.75,8.1,Indian Plate,North American Plate,Divergent,18.55,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2006-10-03
EVT20051203_0946,Africa,India,Region_79,-64.1783,-175.243,Convergent Zone,409.36,8.5,Arabian Plate,Arabian Plate,Transform,6.6,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2005-12-03
EVT20161201_0947,Antarctica,India,Region_14,49.078,-156.209,Transform Fault,405.88,5.6,Pacific Plate,Indian Plate,Transform,62.83,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2016-12-01
EVT20071014_0948,Asia,Chile,Region_18,87.7772,7.0856,Transform Fault,56.89,6.8,Arabian Plate,African Plate,Convergent,27.1,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2007-10-14
EVT20130322_0949,North America,Ethiopia,Region_85,-27.6508,164.8846,Transform Fault,293.24,7.8,Pacific Plate,North American Plate,Convergent,59.9,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2013-03-22
EVT20180918_0950,Australia,USA,Region_39,47.866,-57.5824,Transform Fault,248.02,8.7,Eurasian Plate,North American Plate,Divergent,49.93,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2018-09-18
EVT20200324_0951,North America,China,Region_52,4.506,67.1708,Convergent Zone,97.01,7.6,African Plate,Pacific Plate,Transform,69.82,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2020-03-24
EVT20160823_0952,Antarctica,USA,Region_85,-4.3001,-126.9205,Delamination,617.1,6.9,Indian Plate,Arabian Plate,Divergent,45.62,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2016-08-23
EVT20110730_0953,Africa,Turkey,Region_34,19.5835,112.7098,Convergent Zone,465.59,8.5,African Plate,African Plate,Divergent,65.99,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2011-07-30
EVT20041111_0954,Asia,Chile,Region_67,-28.8098,154.9211,Delamination,16.13,8.4,Indian Plate,Arabian Plate,Convergent,84.97,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2004-11-11
EVT20060107_0955,Europe,India,Region_51,-32.7489,-41.4256,Subduction Zone,386.35,5.6,Pacific Plate,Pacific Plate,Divergent,67.57,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2006-01-07
EVT20180113_0956,South America,Ethiopia,Region_24,25.8978,-30.0993,Rift,305.26,9.0,Arabian Plate,Indian Plate,Divergent,8.22,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2018-01-13
EVT20001203_0957,North America,Indonesia,Region_99,47.0547,38.4151,Delamination,208.03,4.1,North American Plate,Pacific Plate,Transform,65.05,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-12-03
EVT20091107_0958,Asia,Indonesia,Region_62,2.6686,54.8793,Rift,267.59,8.1,North American Plate,African Plate,Transform,17.36,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2009-11-07
EVT20100202_0959,Europe,Japan,Region_4,-57.0536,104.5173,Convergent Zone,601.43,4.4,Eurasian Plate,Indian Plate,Divergent,16.49,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2010-02-02
EVT20070412_0960,Europe,Turkey,Region_95,-1.1757,22.6833,Subduction Zone,176.09,4.5,North American Plate,Pacific Plate,Transform,91.41,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2007-04-12
EVT20120823_0961,North America,Ethiopia,Region_46,64.2089,40.4889,Subduction Zone,585.74,6.0,Indian Plate,North American Plate,Transform,57.1,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2012-08-23
EVT20060523_0962,South America,India,Region_49,-36.9608,32.2559,Transform Fault,136.73,8.7,North American Plate,North American Plate,Divergent,70.15,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2006-05-23
EVT20160519_0963,Antarctica,Japan,Region_14,76.7387,128.7304,Rift,89.21,7.8,Eurasian Plate,Pacific Plate,Divergent,59.61,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2016-05-19
EVT20020724_0964,Europe,USA,Region_100,69.5843,-65.9088,Convergent Zone,256.94,5.9,Eurasian Plate,Eurasian Plate,Convergent,75.43,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-07-24
EVT20001001_0965,North America,China,Region_7,41.827,-177.1137,Delamination,534.53,6.4,North American Plate,North American Plate,Transform,36.79,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-10-01
EVT20211124_0966,Africa,Ethiopia,Region_79,-8.4891,111.899,Rift,651.36,6.0,Arabian Plate,African Plate,Divergent,74.3,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2021-11-24
EVT20210815_0967,Europe,India,Region_57,14.2818,-131.4128,Subduction Zone,421.69,6.3,Eurasian Plate,Eurasian Plate,Convergent,43.35,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2021-08-15
EVT20170818_0968,Asia,USA,Region_11,75.3931,-93.0399,Subduction Zone,282.59,9.2,Indian Plate,Arabian Plate,Transform,41.38,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2017-08-18
EVT20051114_0969,South America,Japan,Region_80,-49.0341,-70.2218,Transform Fault,287.17,6.5,African Plate,Arabian Plate,Transform,29.46,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2005-11-14
EVT20000316_0970,Antarctica,USA,Region_60,83.8731,68.1352,Convergent Zone,94.25,5.5,African Plate,Indian Plate,Divergent,42.37,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-03-16
EVT20110716_0971,Antarctica,China,Region_60,-66.8925,106.2188,Convergent Zone,151.62,7.0,Pacific Plate,Pacific Plate,Transform,60.6,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2011-07-16
EVT20090620_0972,South America,Japan,Region_86,-44.4973,122.6772,Convergent Zone,171.99,7.3,Eurasian Plate,Pacific Plate,Divergent,51.91,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2009-06-20
EVT20100718_0973,Africa,China,Region_41,-27.8913,-110.0628,Rift,233.46,9.2,Indian Plate,North American Plate,Transform,10.9,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2010-07-18
EVT20190414_0974,North America,India,Region_57,-64.3357,-62.9642,Subduction Zone,307.49,4.4,African Plate,Indian Plate,Transform,33.52,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2019-04-14
EVT20150203_0975,Antarctica,Turkey,Region_42,-82.0428,35.7446,Transform Fault,26.88,5.5,Pacific Plate,Pacific Plate,Divergent,18.51,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2015-02-03
EVT20221022_0976,North America,Ethiopia,Region_11,82.5054,115.0295,Rift,585.99,8.0,Pacific Plate,Indian Plate,Transform,42.64,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2022-10-22
EVT20080408_0977,Asia,China,Region_82,67.9294,-53.6057,Rift,567.99,7.0,African Plate,Pacific Plate,Divergent,33.87,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2008-04-08
EVT20230331_0978,North America,Indonesia,Region_39,52.5613,21.6502,Delamination,555.28,4.2,Arabian Plate,African Plate,Divergent,10.3,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2023-03-31
EVT20181010_0979,Asia,USA,Region_16,-83.3593,-13.3437,Subduction Zone,403.19,7.3,Indian Plate,North American Plate,Convergent,58.9,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2018-10-10
EVT20140114_0980,Africa,Chile,Region_8,46.5961,-49.6452,Convergent Zone,414.2,7.1,Pacific Plate,Arabian Plate,Transform,58.56,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2014-01-14
EVT20040210_0981,South America,Japan,Region_26,-46.101,-51.7716,Delamination,34.05,4.5,Pacific Plate,Eurasian Plate,Transform,64.12,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2004-02-10
EVT20220204_0982,Australia,India,Region_26,-26.7106,172.5954,Delamination,593.58,9.3,Eurasian Plate,North American Plate,Transform,15.39,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2022-02-04
EVT20140128_0983,Europe,USA,Region_64,-51.4486,-108.3073,Subduction Zone,545.61,5.3,North American Plate,North American Plate,Convergent,56.66,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2014-01-28
EVT20050218_0984,Asia,India,Region_79,6.3991,-0.1102,Transform Fault,639.78,4.7,African Plate,Indian Plate,Transform,68.4,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2005-02-18
EVT20240306_0985,Europe,Turkey,Region_46,-74.6396,-7.1734,Subduction Zone,14.4,7.3,Indian Plate,African Plate,Transform,50.66,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2024-03-06
EVT20150904_0986,Australia,Turkey,Region_49,-30.0776,-99.8379,Delamination,203.28,7.6,Pacific Plate,Indian Plate,Convergent,84.74,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2015-09-04
EVT20180217_0987,North America,Japan,Region_94,-26.0049,168.6934,Transform Fault,655.67,4.7,Pacific Plate,Eurasian Plate,Divergent,38.74,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2018-02-17
EVT20170831_0988,Australia,Turkey,Region_24,-23.1879,-157.1568,Delamination,496.65,6.6,African Plate,African Plate,Divergent,9.05,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2017-08-31
EVT20090125_0989,Asia,Turkey,Region_3,44.1735,-15.2442,Subduction Zone,182.37,7.2,Pacific Plate,Arabian Plate,Transform,15.17,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2009-01-25
EVT20020403_0990,Antarctica,Japan,Region_57,69.5058,144.9924,Subduction Zone,175.86,6.4,African Plate,Eurasian Plate,Transform,60.8,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-04-03
EVT20140323_0991,South America,Turkey,Region_58,-76.6895,125.7134,Subduction Zone,389.17,8.2,Pacific Plate,African Plate,Divergent,95.16,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2014-03-23
EVT20100611_0992,Africa,Turkey,Region_17,36.8434,132.0293,Convergent Zone,649.39,8.5,North American Plate,Eurasian Plate,Transform,80.47,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2010-06-11
EVT20160219_0993,Asia,China,Region_18,-8.091,-126.9944,Transform Fault,94.58,4.8,Indian Plate,Arabian Plate,Transform,31.38,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2016-02-19
EVT20020201_0994,Asia,Chile,Region_73,21.025,-56.3393,Subduction Zone,13.79,4.9,Pacific Plate,Pacific Plate,Convergent,43.12,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2002-02-01
EVT20000503_0995,Asia,India,Region_40,38.2094,-36.8216,Transform Fault,53.63,8.1,North American Plate,Indian Plate,Divergent,81.4,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2000-05-03
EVT20200712_0996,Africa,Turkey,Region_9,66.8239,-159.367,Subduction Zone,238.18,7.2,Eurasian Plate,Pacific Plate,Transform,72.67,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2020-07-12
EVT20151122_0997,Africa,Japan,Region_59,-46.6367,54.1629,Delamination,28.22,7.8,Eurasian Plate,African Plate,Transform,42.68,Geological activity noted with regional uplift and seismic risk.,https://example.com/research,2015-11-22
